ID,Pred
1,0.6748651668175324
2,0.583100050130268
3,0.3923346847425174
4,0.741653533340827
5,0.5183434700105359
6,0.6114920521604916
7,0.5862576523281456
8,0.5876359006042486
9,0.46480768278870715
10,0.6685460942786825
11,0.4764375134714183
12,0.5112754779286403
13,0.49045011040020997
14,0.4008330644970446
15,0.6275814539027723
16,0.45790607585025955
17,0.40250050073021354
18,0.5533279475341689
19,0.7082486292881968
20,0.5858190957107086
21,0.513197961753719
22,0.49822749138005634
23,0.46421792246203214
24,0.48048920676477525
25,0.4920858980717968
26,0.4597712291461696
27,0.6807156600151532
28,0.42640216360202177
29,0.7045209801373283
30,0.6323196140199573
31,0.4995858730289378
32,0.8708963751336452
33,0.3023534803307422
34,0.5300476366854319
35,0.4812396618486448
36,0.5944581946023691
37,0.4758819811220692
38,0.33842158384541915
39,0.6110226387477758
40,0.4506699743436388
41,0.597165532204263
42,0.3462205668773441
43,0.45039789652877127
44,0.6309494655310444
45,0.7638254574279711
46,0.7426030554114184
47,0.48813851709306105
48,0.5511908175905944
49,0.49747862025086603
50,0.6175086037891482
51,0.2506156602630972
52,0.6509617860611194
53,0.6218091506147562
54,0.4591098064294105
55,0.6374002878531175
56,0.6237033319220813
57,0.7093597931320192
58,0.4603816453231895
59,0.534148178777755
60,0.962631681158126
61,0.6534255135731368
62,0.5564846165158444
63,0.6615152862808966
64,0.700571233564996
65,0.5322895001459758
66,0.6342062659559168
67,0.42034531717780277
68,0.21589736384627206
69,0.5512579649156086
70,0.475547486112747
71,0.9788670404852365
72,0.5249123745114844
73,0.5327672999938676
74,0.605315823789586
75,0.7093050139634144
76,0.508616401698551
77,0.6558586179241692
78,0.5366265364140276
79,0.9086189222096601
80,0.6473870041496642
81,0.6021971185734245
82,0.8120299360746275
83,0.5919977282700917
84,0.5276745956753379
85,0.7619297915567352
86,0.4798175772282773
87,0.4708274210440778
88,0.6230685482952741
89,0.5694599507583838
90,0.6308157367286835
91,0.4856341938430332
92,0.722582450711289
93,0.7234054511163346
94,0.5662726451900246
95,0.7419115046302739
96,0.7267817902615406
97,0.8186723348629982
98,0.6467643747283613
99,0.5699378707204822
100,0.974314687829133
101,0.5374033410635077
102,0.684013581876154
103,0.59198037076111
104,0.465935132472273
105,0.47479140610099674
106,0.6368222257748718
107,0.5111135764065293
108,0.6298091748867071
109,0.5149663134715834
110,0.4755788833496574
111,0.5951455180342706
112,0.6234171703733826
113,0.4800554128532671
114,0.5511881100544894
115,0.49469397119126196
116,0.730293117824603
117,0.467601779769407
118,0.540334099720696
119,0.4973850201424664
120,0.554434345567101
121,0.43006550459651716
122,0.5006074592986446
123,0.6154425295869614
124,0.5805546271116585
125,0.6438891344650453
126,0.6487161031905315
127,0.47753703241595435
128,0.5301650265931126
129,0.34109161822616296
130,0.5014177816845123
131,0.49313560591570904
132,0.9575031697530539
133,0.5286998683381873
134,0.5218210591290379
135,0.45042067227707955
136,0.7017727118289198
137,0.6013793124205371
138,0.5216120413568561
139,0.643075804999399
140,0.7029340869843593
141,0.5299377889067177
142,0.3752512721386614
143,0.7516681656261999
144,0.6796056893977853
145,0.6733663361056839
146,0.47159045868092175
147,0.48098038395879006
148,0.40639885082261
149,0.6196991989996783
150,0.6348144595338464
151,0.6277118219185013
152,0.7264074879447614
153,0.5615951746992615
154,0.4844836884999307
155,0.6384078227346613
156,0.45019216115246147
157,0.5004547903047096
158,0.5009126991541856
159,0.7456322964593407
160,0.44364242281254473
161,0.6382778828983249
162,0.5757356774780282
163,0.8677896685321929
164,0.587075435394734
165,0.7329224078098382
166,0.5319055282550258
167,0.8804855510036794
168,0.7860120809635063
169,0.47834825738308195
170,0.5066638929971782
171,0.5545815964772876
172,0.7007302689169478
173,0.7022263323744794
174,0.4420538680644262
175,0.52145767145959
176,0.5282094620679029
177,0.6626617000921811
178,0.5810217224266412
179,0.5778916390265767
180,0.5288521631256295
181,0.47836682405229597
182,0.7445184703001799
183,0.4930694190217627
184,0.4995485040294047
185,0.6062587921039594
186,0.45831219109994736
187,0.5078752593915109
188,0.7740206972593257
189,0.47468718607681876
190,0.6200429702827516
191,0.5677406493489096
192,0.4901786218516078
193,0.6504281076228803
194,0.41351335881671286
195,0.7532658788723209
196,0.49523284086332897
197,0.4748165593136712
198,0.580232183379175
199,0.974314687829133
200,0.8491085510831807
201,0.7384948995670536
202,0.5888669526875508
203,0.761755975080065
204,0.46336322287862375
205,0.7070929949606173
206,0.5713000105442874
207,0.5562351320013893
208,0.5316475862519353
209,0.6896155223753329
210,0.47794433025715044
211,0.8984989371144222
212,0.7088092843254568
213,0.41724600116119537
214,0.5405771425972105
215,0.6713751303043288
216,0.587055614885105
217,0.4716148729874724
218,0.39053779562541013
219,0.530663425550287
220,0.6014334497479901
221,0.47994109536575236
222,0.4682302081992968
223,0.8117607864319043
224,0.7754447416400053
225,0.4464224633522405
226,0.543838784144759
227,0.5788626742031817
228,0.4333833162529232
229,0.7286004482107902
230,0.41939875500363005
231,0.5245413710531897
232,0.6239207868923716
233,0.40513404491791105
234,0.5899348091618691
235,0.880000756630811
236,0.6936999049728554
237,0.5066496996867562
238,0.7469610832450353
239,0.5969517911278689
240,0.5245876800328608
241,0.5271133832705466
242,0.665267613121872
243,0.6069885134160309
244,0.6572939917924002
245,0.6039876207272383
246,0.5586661871903398
247,0.52850883099406
248,0.5286167408893769
249,0.5020559169280514
250,0.6510349129903196
251,0.6775752256468385
252,0.5003855690759402
253,0.49575903143114525
254,0.8089890192176187
255,0.4688541678666717
256,0.802975306941635
257,0.7261953563392003
258,0.6490789680546851
259,0.42899064026248884
260,0.5109603574797617
261,0.5267835008840877
262,0.5487476971609437
263,0.783737415668629
264,0.6145122189020014
265,0.4799193744435972
266,0.6048099198976218
267,0.3664483024952385
268,0.5894653964771417
269,0.5077700772677192
270,0.758070864972113
271,0.7012739797219396
272,0.6468072819772573
273,0.44941487154637505
274,0.44744537584725874
275,0.45092064590715925
276,0.44648629918545607
277,0.6320325322090146
278,0.6872520152164229
279,0.4980676912236354
280,0.5945931937401165
281,0.40552853788763316
282,0.7584418883184907
283,0.5931311573028372
284,0.5347674667460369
285,0.792500811002091
286,0.5085214895623809
287,0.7038139451523362
288,0.6174648124030914
289,0.5679491096580425
290,0.4918212420110421
291,0.19970836884528206
292,0.6047257642081155
293,0.49039397845366933
294,0.7153431715855698
295,0.39582313026261967
296,0.4613188268727157
297,0.5132167059871284
298,0.5271147552733023
299,0.4661519992339649
300,0.4088257482775206
301,0.4303642785326772
302,0.7569104916354692
303,0.8511311305664641
304,0.5572913801387341
305,0.6384571445404144
306,0.5930296940054044
307,0.41734563169545547
308,0.48597795813760225
309,0.619727163561021
310,0.8078642917979253
311,0.7839779617826371
312,0.8067151895471177
313,0.5521483127707876
314,0.6051761933018767
315,0.7081305587941917
316,0.5217541484657175
317,0.6978721121192561
318,0.7109438162201139
319,0.6465105149069142
320,0.6789113027256365
